Customer_ID,Last_Purchase_Date,Days_Since_Last_Purchase,Churn,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Total_Revenue,Avg_Order_Value,Total_Orders,Avg_Basket_Size,Monthly_Spend,CLV,Repeat_Purchase_Rate,Weekend_Ratio,Quarterly_Spend,Customer_Age,Loyalty_Score,Gender_Female,Gender_Male,Gender_Other,Country_Australia,Country_Canada,Country_France,Country_Germany,Country_India,Country_UAE,Country_UK,Country_USA,Preferred_Category_Beauty,Preferred_Category_Books,Preferred_Category_Clothing,Preferred_Category_Electronics,Preferred_Category_Grocery,Preferred_Category_Home & Kitchen,Preferred_Category_Sports,Preferred_Category_Toys,Preferred_Payment_COD,Preferred_Payment_Credit Card,Preferred_Payment_Debit Card,Preferred_Payment_Net Banking,Preferred_Payment_UPI,Preferred_Payment_Wallet,Cluster,Segment,PCA1,PCA2
C04244,2024-12-22,9,0,9,4,13349.57,3,2,3,8,13349.57,3337.3925,4,6.25,5562.320833333333,1112.4641666666666,1,1.0,13349.57,34.0,4.4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2,At-Risk Customers,-0.5982136585605567,0.22686189393985154
C04245,2024-12-29,2,0,2,16,31558.88,5,4,4,13,31558.88,1972.43,16,4.9375,11008.911627906977,2629.9066666666668,1,0.375,31558.88,40.0,6.3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,VIP Customers,1.6185017655956038,1.1278054185958646
C04246,2024-08-25,128,1,128,4,7207.55,2,2,2,6,7207.55,1801.8875,4,4.25,429.02083333333337,600.6291666666666,1,0.25,,43.0,0.8,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3,New Customers,-1.4521054899065808,-1.5718290461727091
C04247,2024-02-03,332,1,332,3,7844.85,1,2,2,5,7844.85,2614.9500000000003,3,5.666666666666667,474.4868951612903,653.7375000000001,1,0.3333333333333333,,46.0,8.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Lost Customers,-2.076993210598285,2.2746937980724695
C04248,2024-08-15,138,1,138,4,11169.57,2,2,3,7,11169.57,2792.3925,4,4.5,676.9436363636363,930.7975,1,0.0,,50.0,3.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,New Customers,-1.1809076547347739,-0.22789832300353502
C04249,2024-12-28,3,0,3,23,48716.04,4,5,5,14,48716.04,2118.088695652174,23,5.173913043478261,17822.94146341463,4059.670000000001,1,0.3043478260869565,48716.04,44.0,2.7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,VIP Customers,3.3126166931408183,-0.7227572993581078
C04250,2024-02-04,331,1,331,3,7234.18,1,2,2,5,7234.18,2411.393333333333,3,4.666666666666667,464.7224839400429,602.8483333333334,1,0.6666666666666666,,42.0,2.9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,Lost Customers,-2.1678147891611093,-0.5315876560672282
C04251,2024-12-06,25,0,25,6,10828.53,2,3,3,8,10828.53,1804.755,6,3.6666666666666665,4164.819230769231,902.3775,1,0.1666666666666666,10828.53,27.0,2.9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,New Customers,-0.6928625734977528,-0.5221412605841425
C04252,2024-12-28,3,0,3,10,19938.78,4,3,3,10,19938.78,1993.878,10,5.4,7384.733333333333,1661.565,1,0.3,19938.78,64.0,1.8,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4,Loyal Customers,0.30867138745909406,-1.096611102934939
C04253,2024-12-23,8,0,8,5,7835.02,3,3,2,8,7835.02,1567.004,5,3.6,2866.470731707317,652.9183333333334,1,0.2,7835.02,40.0,5.6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2,At-Risk Customers,-0.8981877796836208,0.8404790293698265
C04254,2024-12-27,4,0,4,19,32869.69,4,5,4,13,32869.69,1729.9836842105265,19,5.631578947368421,12025.496341463417,2739.1408333333334,1,0.1578947368421052,32869.69,38.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4,Loyal Customers,1.8884828921949668,-1.033838226219997
C04255,2024-12-26,5,0,5,14,15757.07,4,4,3,11,15757.07,1125.505,14,4.5,6657.916901408451,1313.0891666666666,1,0.2142857142857142,15757.07,38.0,1.4,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4,Loyal Customers,0.30158139512502735,-1.2910144795321916
C04256,2024-12-31,0,0,0,13,27502.6204,5,4,4,13,27502.6204,2115.586184615385,13,5.461538461538462,9593.937348837206,2291.885033333333,1,0.3846153846153846,27502.6204,60.0,2.1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,Loyal Customers,1.077559108773173,-0.9659874314536496
C04257,2024-12-30,1,0,1,24,49274.0,5,5,5,15,49274.0,2053.083333333333,24,5.625,17188.60465116279,4106.166666666667,1,0.3333333333333333,49274.0,30.0,3.9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1,VIP Customers,3.4438443666734755,-0.12309335621292496
C04258,2024-12-29,2,0,2,21,34090.54,5,5,4,14,34090.54,1623.3590476190475,21,4.047619047619048,11621.775,2840.8783333333336,1,0.4285714285714285,34090.54,54.0,5.3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,VIP Customers,2.160012169818872,0.6163616569308835
C04259,2024-12-23,8,0,8,17,36189.6126,3,4,5,12,36189.6126,2128.80074117647,17,4.529411764705882,12479.17675862069,3015.80105,1,0.3529411764705882,36189.6126,50.0,3.3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1,VIP Customers,1.9723572638653184,-0.3882815056756328
C04260,2024-03-23,283,1,283,3,1540.2478,1,2,1,4,1540.2478,513.4159333333333,3,3.0,87.51407954545455,128.35398333333333,1,1.0,,41.0,4.1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,Lost Customers,-2.4015363242495096,0.08640015263594655
C04261,2024-12-30,1,0,1,24,47877.84,5,5,5,15,47877.84,1994.91,24,5.166666666666667,18181.458227848103,3989.82,1,0.4166666666666667,47877.84,61.0,3.3,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1,VIP Customers,3.339985225227083,-0.4207012438381614
C04262,2024-12-22,9,0,9,13,21672.2278,3,4,4,11,21672.2278,1667.094446153846,13,4.6923076923076925,8229.959924050634,1806.0189833333327,1,0.3846153846153846,21672.2278,28.0,5.7,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4,Loyal Customers,0.6701371026516039,0.8518637746997774
C04263,2024-04-01,274,1,274,2,3267.63,1,1,1,3,3267.63,1633.815,2,6.0,317.24563106796114,272.3025,1,0.0,,34.0,3.3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,Lost Customers,-2.3321785513079307,-0.31725702855904103
C04264,2024-12-30,1,0,1,7,15905.3,5,3,3,11,15905.3,2272.1857142857143,7,5.142857142857143,5613.635294117647,1325.4416666666668,1,0.0,15905.3,21.0,5.3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,At-Risk Customers,-0.1604733059305525,0.6702100777177287
C04265,2024-12-25,6,0,6,14,28883.2578,4,4,4,12,28883.2578,2063.0898428571427,14,5.142857142857143,10968.325746835442,2406.93815,1,0.1428571428571428,28883.2578,64.0,4.1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,4,Loyal Customers,1.2479549446028853,0.03235543063442149
C04266,2024-02-04,331,1,331,5,10723.2826,1,3,3,7,10723.2826,2144.6565199999995,5,5.0,647.2806398390342,893.6068833333331,1,0.2,,42.0,3.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,Lost Customers,-1.7721341520709104,-0.4911898112980052
C04267,2024-12-28,3,0,3,12,31647.27,4,4,4,12,31647.27,2637.2725,12,5.583333333333333,13563.115714285714,2637.2725,1,0.4166666666666667,31647.27,47.0,4.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,4,Loyal Customers,1.3027285923128724,-0.022280061971512177
C04268,2024-02-19,316,1,316,2,2579.1800000000003,1,1,1,3,2579.1800000000003,1289.59,2,3.0,175.85318181818184,214.93166666666667,1,0.0,,26.0,1.3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,Lost Customers,-2.535951280008899,-1.3212207147135293
C04269,2024-12-28,3,0,3,19,38722.2,4,5,5,14,38722.2,2038.010526315789,19,4.473684210526316,13995.97590361446,3226.8499999999995,1,0.3684210526315789,38722.2,38.0,3.1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,VIP Customers,2.314208463222958,-0.49575970727010427
C04270,2024-12-26,5,0,5,23,53136.0226,4,5,5,14,53136.0226,2310.2618521739128,23,5.391304347826087,19205.79130120481,4428.001883333333,1,0.391304347826087,53136.0226,37.0,6.9,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,VIP Customers,3.6558617103458233,1.37272405881565
C04271,2024-12-28,3,0,3,15,25127.99,4,4,4,12,25127.99,1675.1993333333337,15,3.733333333333333,8566.360227272728,2093.999166666667,1,0.2666666666666666,25127.99,36.0,4.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,4,Loyal Customers,1.0684576640157324,0.09051965668959708
C04272,2024-12-23,8,0,8,5,6511.93,3,3,2,8,6511.93,1302.386,5,5.2,2537.115584415584,542.6608333333334,1,0.4,6511.93,36.0,2.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3,New Customers,-1.0196873848595325,-0.7107607417863643
C04273,2024-12-18,13,0,13,9,8887.78,3,3,2,8,8887.78,987.5311111111112,9,2.7777777777777777,3603.1540540540536,740.6483333333333,1,0.5555555555555556,8887.78,29.0,3.2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3,New Customers,-0.5644158005635305,-0.3689783336751272
C04274,2024-12-10,21,0,21,18,40022.59,3,5,5,13,40022.59,2223.477222222222,18,5.444444444444445,14823.18148148148,3335.2158333333327,1,0.2777777777777778,40022.59,54.0,4.8,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,VIP Customers,2.288177927026811,0.3532433092362071
C04275,2024-12-24,7,0,7,21,52568.86,3,5,5,13,52568.86,2503.279047619048,21,5.714285714285714,18774.59285714286,4380.738333333333,1,0.238095238095238,52568.86,59.0,3.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,VIP Customers,3.4267524373795757,-0.4795390853519152
C04276,2024-04-11,264,1,264,2,705.78,1,1,1,3,705.78,352.89,2,6.0,62.82908011869437,58.815,1,0.0,,34.0,5.7,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,Lost Customers,-2.4582129758818025,0.8926446178732862
C04277,2024-03-29,277,1,277,2,2761.7900000000004,1,1,1,3,2761.7900000000004,1380.8950000000002,2,3.5,221.53395721925136,230.1491666666667,1,0.5,,54.0,3.3,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,Lost Customers,-2.377613369311723,-0.3162879620877294
C04278,2024-09-29,93,1,93,1,3323.12,2,1,1,4,3323.12,3323.12,1,8.0,1071.9741935483871,276.9266666666666,0,1.0,,65.0,1.7,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3,New Customers,-1.8267855295412063,-1.1067674070402596
C04279,2024-12-26,5,0,5,20,43532.82,4,5,5,14,43532.82,2176.641,20,4.7,15185.867441860464,3627.735,1,0.35,43532.82,56.0,6.1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,VIP Customers,2.748486452922354,0.996314724132955
C04280,2024-09-10,112,1,112,3,1253.45,2,2,1,5,1253.45,417.81666666666666,3,2.333333333333333,73.15856031128403,104.45416666666668,1,0.6666666666666666,,45.0,3.3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,3,New Customers,-1.871153794600617,-0.30271702645508997
C04281,2024-12-19,12,0,12,7,20563.65,3,3,3,9,20563.65,2937.6642857142856,7,5.714285714285714,9207.604477611942,1713.6375,1,0.0,20563.65,58.0,6.1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,At-Risk Customers,0.1392132387111303,1.0598349277875028
C04282,2024-12-30,1,0,1,23,56108.17,5,5,5,15,56108.17,2439.485652173913,23,5.913043478260869,19572.61744186046,4675.680833333334,1,0.3043478260869565,56108.17,52.0,6.9,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1,VIP Customers,3.8783635713119313,1.3661273446495168
C04283,2024-08-02,151,1,151,4,13736.679999999998,2,2,3,7,13736.679999999998,3434.17,4,6.5,798.6441860465114,1144.7233333333331,1,0.25,,64.0,3.8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3,New Customers,-1.039677022869232,-0.08427062216606579
C04284,2024-12-18,13,0,13,6,17143.71,3,3,3,9,17143.71,2857.285,6,4.5,6349.522222222222,1428.6425,1,0.1666666666666666,17143.71,65.0,2.6,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,3,New Customers,-0.21140679511767424,-0.6863415204726129
C04285,2024-09-12,110,1,110,5,14258.21,2,3,3,8,14258.21,2851.642,5,5.6,954.7908482142856,1188.184166666667,1,0.0,,35.0,2.3,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3,New Customers,-0.8083923947509198,-0.8356790293963394
C04286,2024-06-15,199,1,199,2,4309.18,1,1,1,3,4309.18,2154.59,2,4.0,422.4686274509805,359.09833333333336,1,0.5,,31.0,3.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,New Customers,-2.0159150740122636,-0.4149698585637816
C04287,2024-06-27,187,1,187,4,10569.78,1,2,2,5,10569.78,2642.445,4,6.0,588.2994434137293,880.815,1,0.0,,52.0,4.8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,At-Risk Customers,-1.3711872636913163,0.4220409560891057
C04288,2024-08-22,131,1,131,5,9065.46,2,3,2,7,9065.46,1813.092,5,3.8,860.6449367088607,755.4549999999999,1,0.0,,61.0,2.9,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,New Customers,-1.2373764326962424,-0.5242507702047677
C04289,2024-05-03,242,1,242,3,1158.3,1,2,1,4,1158.3,386.1,3,5.0,77.91255605381166,96.525,1,0.0,,58.0,6.8,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,Lost Customers,-2.2700775502970005,1.4437384797525135
C04290,2024-07-24,160,1,160,4,8446.47,2,2,2,6,8446.47,2111.6175,4,6.25,560.6064159292035,703.8725,1,0.0,,24.0,5.9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,At-Risk Customers,-1.4227054068919214,0.9802555654494546
C04291,2024-05-14,231,1,231,5,11741.24,1,3,3,7,11741.24,2348.248,5,5.6,777.5655629139073,978.4366666666668,1,0.0,,58.0,5.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,Lost Customers,-1.355915905846461,0.5158557070928108
C04292,2024-12-24,7,0,7,6,12309.06,3,3,3,9,12309.06,2051.51,6,5.166666666666667,4344.3741176470585,1025.755,1,0.0,12309.06,30.0,5.2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,2,At-Risk Customers,-0.5088357871172803,0.6288193303754362
C04293,2024-12-24,7,0,7,7,13898.11,3,3,3,9,13898.11,1985.4442857142856,7,6.285714285714286,6223.034328358209,1158.1758333333337,1,0.1428571428571428,13898.11,35.0,1.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3,New Customers,-0.35978499220249716,-1.43137163883197
C04294,2024-12-28,3,0,3,3,11085.29,4,2,3,9,11085.29,3695.096666666667,3,6.333333333333333,6274.69245283019,923.7741666666668,1,0.3333333333333333,11085.29,54.0,0.9,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3,New Customers,-0.8445550666718754,-1.5215188390946623
C04295,2024-04-04,271,1,271,2,8070.719999999999,1,1,2,4,8070.719999999999,4035.36,2,5.5,691.776,672.56,1,0.0,,30.0,2.6,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,Lost Customers,-1.9902909377174194,-0.6791167353316436
C04296,2024-08-27,126,1,126,1,2975.12,2,1,1,4,2975.12,2975.12,1,4.0,708.3619047619047,247.92666666666665,0,0.0,,53.0,7.8,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,At-Risk Customers,-1.9033647520637813,1.950299909340091
C04297,2024-12-27,4,0,4,5,5588.41,4,3,2,9,5588.41,1117.682,5,4.0,2205.951315789474,465.7008333333334,1,0.4,5588.41,48.0,6.9,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,At-Risk Customers,-1.0316092286034448,1.4977315805744849
C04298,2024-06-15,199,1,199,4,3093.62,1,2,1,4,3093.62,773.405,4,6.25,210.45034013605445,257.8016666666666,1,0.5,,19.0,5.4,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,Lost Customers,-1.9317243445263017,0.7393371224562499
C04299,2024-09-27,95,1,95,3,4489.99,2,2,1,5,4489.99,1496.6633333333332,3,5.0,306.1356818181818,374.1658333333333,1,0.0,,33.0,3.5,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,New Customers,-1.5857841732841502,-0.20878581889192652
C04300,2024-12-30,1,0,1,12,21726.32,5,4,4,13,21726.32,1810.5266666666664,12,4.166666666666667,8356.27692307692,1810.5266666666664,1,0.25,21726.32,26.0,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4,Loyal Customers,0.6101086766154312,0.0007566749451873976
C04301,2024-12-25,6,0,6,21,37469.1004,4,5,5,14,37469.1004,1784.242876190476,21,4.190476190476191,14598.350805194805,3122.425033333333,1,0.238095238095238,37469.1004,26.0,2.9,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,VIP Customers,2.3631764169789284,-0.5950280012837943
C04302,2024-12-24,7,0,7,5,11636.09,3,3,3,9,11636.09,2327.218,5,5.0,4155.746428571429,969.6741666666668,1,0.0,11636.09,55.0,2.8,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3,New Customers,-0.652582523158077,-0.5721089208512717
C04303,2023-09-08,480,1,480,1,5913.68,1,1,2,4,5913.68,5913.68,1,8.0,369.605,492.8066666666667,0,0.0,,28.0,5.2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,Lost Customers,-2.874903881701779,0.6164611677913369
C04304,2024-12-23,8,0,8,7,14881.53,3,3,3,9,14881.53,2125.9328571428573,7,5.857142857142857,5580.57375,1240.1275000000005,1,0.2857142857142857,14881.53,39.0,2.3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,New Customers,-0.28280522198911867,-0.8320459549683556
C04305,2024-01-12,354,1,354,2,3974.56,1,1,1,3,3974.56,1987.28,2,3.5,277.2948837209302,331.2133333333333,1,0.5,,50.0,1.5,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,Lost Customers,-2.5597682251321565,-1.2266826740374925
C04306,2024-12-19,12,0,12,19,48771.69,3,5,5,13,48771.69,2566.931052631579,19,5.368421052631579,18758.342307692303,4064.3075,1,0.2631578947368421,48771.69,53.0,2.8,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,VIP Customers,2.9903145622649263,-0.6699725406469839
C04307,2024-12-16,15,0,15,7,19029.07,3,3,3,9,19029.07,2718.438571428572,7,5.142857142857143,6561.748275862069,1585.7558333333334,1,0.4285714285714285,19029.07,62.0,4.6,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,At-Risk Customers,0.007607607137191899,0.31110110584318984
C04308,2024-12-15,16,0,16,3,6293.11,3,2,2,7,6293.11,2097.7033333333334,3,3.6666666666666665,3312.1631578947367,524.4258333333333,1,0.3333333333333333,6293.11,40.0,5.8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,At-Risk Customers,-1.1800118693502912,0.9454713272840806
C04309,2024-12-19,12,0,12,5,10124.08,3,3,2,8,10124.08,2024.816,5,4.4,3996.347368421052,843.6733333333334,1,0.0,10124.08,62.0,5.9,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,At-Risk Customers,-0.7471893271334407,0.9853449157751739
C04310,2024-12-25,6,0,6,20,32327.0656,4,5,4,13,32327.0656,1616.35328,20,4.25,11545.380571428572,2693.922133333333,1,0.1,32327.0656,62.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,4,Loyal Customers,1.909045641296217,-1.5349460030237774
C04311,2024-12-20,11,0,11,4,5033.219999999999,3,2,1,6,5033.219999999999,1258.3049999999998,4,5.75,2696.367857142857,419.435,1,0.0,5033.219999999999,51.0,3.8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3,New Customers,-1.196274426763582,-0.054902035985554556
C04312,2024-07-17,167,1,167,5,11090.04,2,3,3,8,11090.04,2218.0080000000003,5,5.0,945.1738636363636,924.1700000000002,1,0.4,,26.0,3.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3,New Customers,-1.2112392733885993,-0.48117137250761405
C04313,2024-12-30,1,0,1,21,46046.9726,5,5,5,15,46046.9726,2192.712980952381,21,4.9523809523809526,16251.87268235294,3837.2477166666654,1,0.3333333333333333,46046.9726,41.0,4.6,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,VIP Customers,2.999482066062071,0.2378547152668506
C04314,2024-12-29,2,0,2,14,17730.02,5,4,3,12,17730.02,1266.43,14,3.571428571428572,6184.890697674418,1477.5016666666668,1,0.4285714285714285,17730.02,25.0,7.4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2,At-Risk Customers,0.5051013261204526,1.7129410289414255
C04315,2024-12-21,10,0,10,18,36229.19,3,5,5,13,36229.19,2012.732777777778,18,4.5,12492.824137931037,3019.099166666667,1,0.3888888888888889,36229.19,24.0,6.6,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,VIP Customers,2.073147179163979,1.2652232882760068
C04316,2024-11-19,42,0,42,7,14423.48,2,3,3,8,14423.48,2060.497142857143,7,4.285714285714286,4973.613793103447,1201.956666666667,1,0.5714285714285714,14423.48,53.0,1.7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,3,New Customers,-0.431479054741708,-1.1340721659108504
C04317,2024-12-28,3,0,3,8,13693.8778,4,3,3,10,13693.8778,1711.734725,8,5.125,4722.026827586207,1141.1564833333332,1,0.5,13693.8778,35.0,2.9,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3,New Customers,-0.2702756543183593,-0.5289843754326097
C04319,2024-12-16,15,0,15,10,26640.9926,3,3,4,10,26640.9926,2664.09926,10,6.2,9867.034296296297,2220.082716666667,1,0.5,26640.9926,45.0,3.1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4,Loyal Customers,0.753687605157583,-0.4610784776438255
C04320,2024-12-24,7,0,7,11,25587.9326,3,4,4,11,25587.9326,2326.175690909091,11,4.2727272727272725,13010.81318644068,2132.3277166666667,1,0.4545454545454545,25587.9326,23.0,0.9,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,Loyal Customers,0.7599649765087299,-1.5620076460043042
C04321,2024-06-30,184,1,184,4,6745.22,1,2,2,5,6745.22,1686.305,4,3.75,628.436645962733,562.1016666666667,1,0.25,,61.0,4.6,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,3,New Customers,-1.6327457093857294,0.33079231449610946
C04322,2024-09-15,107,1,107,1,666.98,2,1,1,4,666.98,666.98,1,2.0,187.003738317757,55.58166666666666,0,1.0,,61.0,6.1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,At-Risk Customers,-2.0195327017329117,1.104532451532124
C04323,2024-12-29,2,0,2,5,11581.09,5,3,3,11,11581.09,2316.218,5,5.6,4289.292592592592,965.0908333333332,1,0.4,11581.09,38.0,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3,New Customers,-0.6474387354248059,-0.9727589092707852
C04324,2024-12-24,7,0,7,18,43355.76,3,5,5,13,43355.76,2408.6533333333336,18,5.111111111111111,14780.372727272728,3612.980000000001,1,0.2777777777777778,43355.76,45.0,7.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,VIP Customers,2.590624778561298,1.5498002828153035
C04325,2024-07-16,168,1,168,2,3670.37,2,1,1,4,3670.37,1835.185,2,5.0,482.9434210526316,305.8641666666666,1,0.0,,57.0,5.3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,At-Risk Customers,-1.9397406798045373,0.6916063318992658
C04326,2023-08-30,489,1,489,1,2243.2,1,1,1,3,2243.2,2243.2,1,5.0,137.61963190184048,186.9333333333333,0,0.0,,18.0,1.5,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,Lost Customers,-3.196659738101262,-1.2307866703257178
